track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
4IiRAL0swv6SGt92wsFXlG,Down On The Corner,Creedence Clearwater Revival,46,03GKkfyog7hnllilFS3jIV,Chronicle: 20 Greatest Hits,1976-01-01,Southern Rock/Classic Rock,0QUlq0LMDVXSBtbyYLTyZh,rock,classic rock,0.855,0.468,0,-11.501,1,0.13,0.424,0.0105,0.0494,0.85,107.87,164560
0ifIudDeWelhhKzNqP12jm,Heaven Knows,The Pretty Reckless,3,1HbltP2zJxJbSRqEGSCwya,Going To Hell,2014-03-17,Badass Rock,44bkJI1QGkT2O0GYJSsbkp,rap,southern hip hop,0.54,0.801,2,-3.733,1,0.0475,0.0845,0.0,0.221,0.577,83.979,224855
3FtYbEfBqAlGO46NUDQSAt,Electric Feel,MGMT,77,6mm1Skz3JE6AXneya9Nyiv,Oracular Spectacular,2007-12-14,permanent wave,3uFyGoayrP71xS6T6Y8Bh2,rock,permanent wave,0.763,0.807,1,-3.714,1,0.035,0.0714,0.28,0.348,0.559,103.038,229640
44DCGBt8P6iZPd0RRsZiMw,badwine - Extended Remix,Feid,67,33rFXfv76EqEnR1N3qtJW7,badwine (Extended Remix),2019-10-18,Todo Reggaeton,4csIMGPI3aGo3Xy7WG8jBi,latin,reggaeton,0.766,0.763,1,-5.702,1,0.205,0.376,0.000176,0.1,0.732,186.004,248160
1t9LPKYNjcFPTWa2moPE94,Drinking Sessions (feat. Keyon Harrold),Big K.R.I.T.,40,6vGEX2ejVVsHTIsqI1teZg,4eva Is A Mighty Long Time,2017-10-27,Urban Contemporary,4425cRh83Uzor4qCRfM9lb,r&b,urban contemporary,0.514,0.717,9,-5.987,0,0.249,0.209,0.0,0.169,0.333,140.9,311626
0GoXEhMzYwI1LCaohRqxGl,Gasoline,Whiskey Myers,48,2mvcTuW69CGtjWFFqg4Q1Z,Whiskey Myers,2019-09-27,Supernatural Classic Rock,6oghIlByD49KFGNmNU8GSH,rock,classic rock,0.517,0.904,5,-4.234,1,0.0395,0.00105,0.000913,0.264,0.529,127.049,239115
0TQqvGpj23b4rUVCxMuBZX,Dance With Me,Kyle Kinch,21,03S5vJ27RHYaXBOLlxUcav,Dance With Me,2019-12-27,Techno House 2020 👽 Best Collection 👻 Top DJ’s Electronic Music - Deep House - Trance - Tech House - Dance - Electro Pop,3QEYvCsVXZj8KuzE0bDmcI,edm,electro house,0.839,0.872,11,-5.461,0,0.0709,0.00048,0.591,0.0359,0.115,123.997,341364
7F63g9FMFmGt17S0JCaZMj,Never Too Late - Classic Mix,Stefanie Bennett,10,05iSdbWIBR0A5EDQHpjjB0,Swing My Way,2007-10-16,Latin Hip Hop/Freestyle,2MYEUjX0YAI9dxrBDzoCK7,latin,latin hip hop,0.822,0.658,7,-7.878,1,0.0745,0.00563,0.0463,0.098,0.475,126.479,339640
5Jc3DzT6kfUQE5rZ076fpR,That's Just Me,blackwave.,38,7wBFAwlNweZXefYOzi0Lod,Mic Check,2017-05-12,Saxophone in Hip Hop - R&B Lounge - Jazz Rap,2ujrP2rPxu8ao7wNeG1ZOY,r&b,neo soul,0.79,0.594,5,-9.831,0,0.0604,0.308,0.00111,0.114,0.547,122.929,182800
6fx2QjZU1Pf5DsHXMdGt0W,Sympathy For The Devil,Guns N' Roses,4,48siNpffpvjRYTewfMxwPs,Greatest Hits,2004-01-01,This Is Guns N' Roses,37i9dQZF1DX74DnfGTwugU,rock,album rock,0.321,0.95,8,-6.729,1,0.179,0.0213,0.00657,0.191,0.226,108.466,455560
0CAfXk7DXMnon4gLudAp7J,Low (feat. T-Pain),Flo Rida,79,5j1wrOAOm5KFd17pPiSvle,Mail on Sunday,2008-03-17,Dr. Q's Prescription Playlist💊,6jAPdgY9XmxC9cgkXAVmVv,pop,post-teen pop,0.918,0.609,10,-5.64,0,0.0791,0.0928,0.0,0.139,0.304,128.008,231400
0CvGHSIGYW9hqC3Vihv0ts,Candy Land Remix,Tucka,28,1qd4Ecw1XQtbveEsLjSe2a,"""Forever King""",2011-04-21,Southern Soul BBQ Mix,3nTS97zUqxJBQeiXNRs963,rap,southern hip hop,0.861,0.666,0,-8.131,0,0.0346,0.149,0.0,0.166,0.867,110.975,268920
4egaPLMx5eZuXyOzf8R5Dw,Don't Do Me Like That,Tom Petty and the Heartbreakers,0,2KklDyeVcHHlI4doCqaols,Greatest Hits,1993-11-16,80s / Classic Rock,29dTrOurPDrMcrnio2q6hZ,rock,classic rock,0.764,0.673,0,-7.877,1,0.0265,0.142,3.07e-05,0.0958,0.963,116.1,162600
6AKoio5a5qRiIK6QvYJJrr,レイディ・ブルース,LUCKY TAPES,44,42eeqAnEc2zjh8ND4IrVb6,CIGARETTE & ALCOHOL,2016-07-06,Japanese Funk/Soul/NEO/Jazz/Acid,4zNayWuATXCAA9gaXvnFnq,r&b,neo soul,0.712,0.781,2,-6.256,0,0.0421,0.0605,0.00783,0.26,0.686,104.948,260360
41bIQPBE1lFN0mmw6Lmssz,21 Questions,50 Cent,69,4ycNE7y1rp5215g1kkqk1P,Get Rich Or Die Tryin',2003-02-06,Hip-Hop 'n RnB,0275i1VNfBnsNbPl0QIBpG,rap,southern hip hop,0.576,0.807,6,-3.908,0,0.317,0.353,0.000363,0.0512,0.908,90.012,224427
39J10NL0mFTAdJbapoo2rC,Poison,Alice Cooper,57,7fP5RXmvSPfAY1EgffEPVx,The Best Of Alice Cooper,2007-05-05,HARD ROCK CAFE,55ybnG2z8rpTIerRfnCsw6,rock,hard rock,0.304,0.91,2,-6.096,0,0.117,0.0524,3.61e-05,0.111,0.305,118.794,270787
4aA9Zj6nzrdBjjuY8lQDxL,Problem Solver (feat. Adad),Awon,42,4GAdF0fAOig1zPvo1GTdUx,Knowledge of Self,2015-10-26,Saxophone in Hip Hop - R&B Lounge - Jazz Rap,2ujrP2rPxu8ao7wNeG1ZOY,r&b,neo soul,0.582,0.668,9,-8.083,0,0.387,0.049,0.0,0.141,0.612,178.033,240506
28t5vU4KYgFmoLL7x7r4gK,Cell - Album Edit,Julian Calor,12,3hEhjJfEAVZwTK3QJxFCYZ,Evolve,2015-04-13,Epic Bass Drops,49EXQVXh5k1t8SOhmUeyU7,edm,big room,0.689,0.786,3,-5.373,0,0.04,0.0104,0.0482,0.0932,0.115,127.997,210000
1sh6lL6cmlcwhqZKGiKBua,I Could Be The One (Avicii Vs. Nicky Romero) - Radio Edit,Avicii,66,0sOrbRnJcNod63r49kmGVb,I Could Be The One [Avicii vs Nicky Romero],2012-01-01,Dance Pop,0B2HdP15IucgE0vk3sluJR,pop,dance pop,0.509,0.79,6,-3.782,0,0.0374,0.332,6.67e-05,0.316,0.638,127.946,208316
6TQkEzHzTtG2jO6TqPIIMc,Another Life,Any Given Sin,50,3UW7A0HHlT5x5H0vLx4z27,Another Life,2019-10-09,Rock Hard,37i9dQZF1DWWJOmJ7nRx0C,rock,hard rock,0.51,0.943,11,-3.098,0,0.0553,0.000982,2.19e-05,0.49,0.557,93.498,219200
1gAbEXZi4ZrmA5KPQARXrD,Ha Leh Lou Ya,Robin Schulz,54,4iu0toRdSjyU0qIdKTWMoY,Uncovered,2017-09-29,Tropical House,37i9dQZF1DX0AMssoUKCz7,latin,tropical,0.708,0.777,0,-6.232,0,0.113,0.0097,2.62e-05,0.113,0.298,120.017,217853
6iGSLWmAj6E4GGnSzLxBJf,"The Gangsta, The Killa And The Dope Dealer",Westside Connection,49,3llZpeXGCVbJN51XZMhFYh,Bow Down,1996-10-22,Oldschool Gangsta Rap 👑,0t9TeyXE2mWe70JT3YwSoH,rap,gangster rap,0.803,0.737,11,-7.469,1,0.258,0.323,0.0,0.888,0.484,92.941,251133
0VPSvELhApTJgm7rfhUOqE,Lucero,Julia Zenko,15,7EzNUgjwASvZEeK0cPu8kt,Vuelvo A Ser Luz,2019-12-20,Latin Pop Songs,5uOMV7g6vp8WxoqXfkzKaw,latin,latin pop,0.712,0.67,10,-5.737,1,0.0562,0.536,0.0,0.0735,0.82,110.02,194724
1xbtojAZsQjOgiGdGX6ChU,Ransom,Lil Tecca,19,0Pjp31DH4uBcFUi7w2QCCt,Ransom,2019-05-22,Hip Hop Controller,37i9dQZF1DWT5MrZnPU1zD,rap,hip hop,0.745,0.642,7,-6.257,0,0.287,0.0204,0.0,0.0658,0.226,179.974,131248
3TTMUI5dFcbeNSDTTDY9M8,Come Thru (with Usher),Summer Walker,80,1qgJNWnPIeK9rx7hF8JCPK,Over It,2019-10-04,Neo-Soul,1eqVgsNjaX6mxDPoefhocT,r&b,neo soul,0.679,0.728,5,-3.092,0,0.154,0.159,0.0,0.107,0.46,152.001,181013
632nG63R5kBknT9pzhpKeU,Ella,Sky Rompiendo,57,5JhAImnE2hlGLRbvXp4GSd,Ella,2020-01-10,Todo Reggaeton,4csIMGPI3aGo3Xy7WG8jBi,latin,reggaeton,0.846,0.807,10,-2.329,0,0.105,0.00914,0.144,0.0779,0.442,104.983,122090
1q9ru9Wx2Q9Ez8irkGcyFa,Tired,Stone Sour,56,2nCHgPLLyIgxFKUBYuMKPn,"House of Gold & Bones, Part 1",2012-10-17,New Hard Rock,64BvJcehegyvhqQtV82Ddz,rock,hard rock,0.312,0.934,3,-3.793,0,0.0683,0.000606,6.76e-05,0.115,0.471,201.991,251840
0AUyNF6iFxMNQsNx2nhtrw,Blood // Water,grandson,73,2ih65NyzXsPwEsI1sMdyIy,Blood // Water,2018-05-04,Electropop,2Z5cPJ6Z4EVZAfF08amjvL,pop,electropop,0.51,0.882,8,-5.659,0,0.159,0.00158,0.00206,0.0764,0.653,154.029,216721
2HP5PP8SVmoUvGKnJRodCp,Me Against the World,Blacklite District,42,58kvAH4OLqYK7iCKBMsNlW,Me Against the World,2019-09-06,Hard Rock Workout,3YouF0u7waJnolytf9JCXf,rock,hard rock,0.582,0.7,6,-7.654,0,0.0337,0.000519,2.06e-06,0.0865,0.415,119.974,214007
7EL7ifncK2PWFYThJjzR25,BRAINFOOD,gizmo,0,0M7iwn5v6VcbYnVweSgQCt,BRAINFOOD,2017-07-13,< DARK TRAP >,19WuHd4MxWLzE1fpMmw4S4,rap,gangster rap,0.864,0.365,8,-10.219,1,0.0655,0.187,0.0,0.116,0.0478,94.969,101172
0UnJphaDGpljP59lXRMaiE,Lámpara Pa' Mis Pies,Juan Luis Guerra 4.40,52,4jt7MDWCNhXZ09bU03NGgk,Literal,2019-05-31,Punto Tropical,37i9dQZF1DWZ1FUX6sM67g,latin,tropical,0.72,0.878,5,-3.591,1,0.0703,0.665,0.0,0.093,0.966,134.97,180267
3nk8fMceADguLOWDPGSbpO,Save Me,Majik,0,73AogKPg0vercCK4xY955L,It's Alright / Save Me,2015-09-23,Deep-deep Bubble Pop,744VClUYfFnZCDPcOUkg5G,pop,indie poptimism,0.484,0.601,0,-8.972,1,0.086,0.873,0.903,0.159,0.0503,94.964,245684
3HVWdVOQ0ZA45FuZGSfvns,I Don't Care (with Justin Bieber),Ed Sheeran,90,5Nux7ozBJ5KJ02QYWwrneR,I Don't Care (with Justin Bieber),2019-05-10,2020 Hits & 2019  Hits – Top Global Tracks 🔥🔥🔥,4JkkvMpVl4lSioqQjeAL0q,latin,latin hip hop,0.798,0.675,6,-5.041,1,0.0442,0.0912,0.0,0.0894,0.842,101.956,219947
6fZpcVRr45Z6fLtciswBBU,Dreams,Bazzi,69,5EEkfRgfYHiFu0lGur6Z6M,COSMIC,2018-04-12,Electropop 2019,4Bi8VLtaSu0JILliif8lH6,pop,electropop,0.663,0.666,6,-5.441,1,0.125,0.583,3.85e-06,0.222,0.605,159.983,147021
1F66fk10aCVVRT5ZgJeV2z,Killing My Love - Radio Edit,THIS IS ELLE,18,6ZgrXEneERFlvEJSU9iUBi,Killing My Love (Radio Edit),2014,Waves Pop and EDM,64k01l4j6QtnZ8jMaI84AA,edm,pop edm,0.206,0.785,6,-5.168,1,0.0376,0.0988,1.11e-05,0.0869,0.214,145.226,194047
1fv1OaT7y5hJksXu0fmkRt,Catalina Breeze,The Blue Jean Committee,37,73LyXFBeyPavMCyRgOaN0J,Catalina Breeze,2015-11-20,I didn’t know perm stood for permanent (wave),3e6gYPyrTbaB8BWgSHCt5j,rock,permanent wave,0.748,0.571,7,-9.201,1,0.047,0.228,0.00267,0.152,0.42,119.962,135693
1D61Uu7CQTMieF7Yhmt5dw,Get Loose,Showtek,0,6MKvulo1Hfo6HjVAS2iUfQ,Get Loose,2013-05-14,♥ EDM LOVE 2020,6jI1gFr6ANFtT8MmTvA2Ux,edm,progressive electro house,0.413,0.953,1,-3.609,1,0.132,0.00021,0.667,0.217,0.166,136.341,334300
3NXrGwbbnIDrd955fReQQq,Escribo Rap Con R de Revolución,Portavoz,0,04OmvONxLNTgMcu6Rjf4m4,Escribo Rap Con R de Revolución,2012,HIP-HOP: Latin Rap ['89-present],5fWgI0IJ1el5NB1sZ0Egsx,latin,latin hip hop,0.789,0.659,10,-6.625,0,0.367,0.234,0.0,0.22,0.816,87.93,257187
2wOZ3MzOvz7IPyRSQ6KfXW,Hiding,JR JR,26,3gH9OXHGwEdf1HmY6u4mDR,The Speed of Things,2013-10-08,indie poptimism,1E5VdGGWkpDQ682gdvJAZH,pop,indie poptimism,0.556,0.828,6,-5.344,1,0.0276,0.0245,0.0133,0.129,0.578,89.998,185773
6L89mwZXSOwYl76YXfX13s,Basket Case,Green Day,79,4uG8q3GPuWHQlRbswMIRS6,Dookie,1994-02-01,HARD ROCK CAFE,55ybnG2z8rpTIerRfnCsw6,rock,hard rock,0.442,0.943,3,-3.205,1,0.0602,0.00293,8.71e-06,0.091,0.781,85.064,181533
22jnEneSABg4vRCR1vow7F,Violet,Daniel Caesar,59,0jEXP19j3EI5XObHCKIuM1,Violet,2015-07-01,NEO-soul,3q3M4VCymcMoxJ3Tl7mRqN,r&b,neo soul,0.688,0.425,4,-8.134,0,0.027,0.748,0.00548,0.101,0.179,129.975,144000
2SiXAy7TuUkycRVbbWDEpo,You Shook Me All Night Long,AC/DC,78,6mUdeDZCsExyJLMdAfDuwh,Back In Black,1980-07-25,80's Songs | Top 💯 80s Music Hits,65HtIbyFkaQPflCa4oW8KO,pop,electropop,0.532,0.767,7,-5.509,1,0.0574,0.00287,0.000513,0.39,0.755,127.361,210173
6rJmWa5DvQ3Nby3tdcX2L0,East Atlanta Love Letter (feat. Future),6LACK,63,3fc97ZWLIMc1xawhxbKrh2,East Atlanta Love Letter,2018-09-14,Urban contemporary,0qOJuaqHeg4u1i6gjPKnxE,r&b,urban contemporary,0.581,0.315,5,-11.947,0,0.0781,0.389,1.68e-05,0.0766,0.185,61.381,246088
4Yp8lnGcIde2SWAqrMM3v9,Akin Ka Na Lang,Itchyworms,56,6WzFODPnZ5SW1qTvTELSxW,Noon Time Show,2006,Pinoy Classic Rock,37i9dQZF1DWYDQ8wBxd7xt,rock,classic rock,0.699,0.655,7,-5.179,1,0.0412,0.419,0.0,0.449,0.919,128.644,183760
3rLZh34oJ1KzLkYwPVYUgP,Anywhere - Willy William Remix,Rita Ora,27,7JdaTcp2GIiBv3XSGLAe8W,Anywhere (Willy William Remix),2017-11-24,EDM TROPICAL,3pS63EDS40FVGYL41zAcU4,latin,tropical,0.715,0.556,11,-10.456,0,0.0323,0.00283,0.00221,0.186,0.119,106.97,213084
1aRbxVtn3PPV8qclAb8Hov,Me Matas,R.K.M & Ken-Y,0,4vA7xAvAjn3wIKHXuQjlm6,Masterpiece,2006-01-01,Reggaeton viejito🔥,0si5tw70PIgPkY1Eva6V8f,latin,reggaeton,0.774,0.75,9,-5.939,0,0.0727,0.0633,0.0,0.448,0.573,92.978,196360
07HPV6hzecJmMJwsIX8YVU,He Could Be the One,Hannah Montana,65,0bKrYLZrKCH5qGzgwPxLcl,Hannah Montana 3,2009-01-01,The Sound of Post-Teen Pop,10FCW9lj0NdeoYI5VVvVtY,pop,post-teen pop,0.602,0.894,4,-3.975,1,0.032,0.00154,0.0,0.433,0.643,125.988,180800
4eX7melvFT67ywDZB7kw0V,I Used to Love Him,Ms. Lauryn Hill,0,1p683zox7SgWrBxcbb2yXd,The Miseducation Of,1998-08-25,Soul Coffee (The Best Neo-Soul Mixtape ever),16iNEskDatG5KbDV16F6LR,r&b,neo soul,0.486,0.797,9,-7.632,0,0.231,0.06,0.0,0.331,0.745,87.445,339867
74EV0g12ihUoOUXMprFpZB,Losing My Religion,R.E.M.,23,4v5hSLj6ClyLqj2nnaPbfD,Out Of Time (U.S. Version),1991-01-01,Workday: Rock Classics,37i9dQZF1DX1lwxXvReaux,rock,classic rock,0.672,0.841,9,-5.992,0,0.0285,0.0767,0.0,0.135,0.82,125.437,267733
0fScVCIlDvKJYB550Fp8rM,Somthing's Missing,The Internet,46,69g3CtOVg98TPOwqmI2K7Q,Ego Death,2015-06-26,NEO-soul,3q3M4VCymcMoxJ3Tl7mRqN,r&b,neo soul,0.62,0.48,5,-9.348,0,0.1,0.154,0.357,0.0676,0.568,100.004,379973
7EQGXaVSyEDsCWKmUcfpLk,Die Young,Kesha,73,5ZQB1ZQ2Yx9YT3nZlR2Pgu,Warrior (Expanded Edition),2012-11-30,"post-teen alternative, indie, pop (large variety)",1y42gwI5cuwjBslPyQNfqb,pop,post-teen pop,0.711,0.7,1,-4.805,0,0.046,0.00498,0.000125,0.215,0.801,128.001,211920
6O5ukuckMu68CLrU0sN8FW,Hold the Line,TOTO,1,5XHskhy3PLe2fJgTOz01Ry,Africa: The Best Of Toto,2009-06-11,Classic Rock Legends,3NcxM1LJJdua8AcRxtijNY,rock,classic rock,0.493,0.842,6,-6.724,0,0.0569,0.0149,0.0164,0.188,0.805,145.25,236147
1zTNFyV3WDRv4v80fP9lWq,Rock Down To (Electric Avenue) (Radio Version),Velvet,0,3IHX252bbroHpRNNBRanKy,Rock Down To (Electric Avenue),2005,Electro/Progressive/Club House,1HtnPDj2V126xB9tJP786P,edm,progressive electro house,0.789,0.982,5,-4.007,0,0.122,0.0684,2.84e-05,0.117,0.834,125.992,215573
4nZdakpQw9adqbdXWvx0Hi,Habri Pia,Broederliefde,57,4CCDqBhunrjThEiumcDb6D,"Habri Pia / One, Two, Three",2019-10-24,🔥🦁 GOOD VIBES ONLY 🦁🔥 // BROEDERLIEFDE || FRENNA || BROEDERS || HENKIE T  || BIZZEY || POKE \\,1d0fonZHpN4LYHTKbmNRbm,latin,latin hip hop,0.788,0.732,5,-7.194,1,0.0711,0.0511,1.76e-05,0.251,0.67,100.014,238045
6In9ynCY22Ed1YRhpLMZLl,Tie Your Mother Down - Remastered 2011,Queen,37,3hfcNo7WWy1Z1ie0nJ8PRy,A Day At The Races (2011 Remaster),1976-12-10,The Queen - La Discografia Completa,3E88dLx4fgFYY70gdGzdnB,rock,album rock,0.331,0.887,2,-5.588,1,0.0648,0.114,0.000103,0.367,0.196,135.035,287427
626yIpah5wJb9pcja3QgO2,There Is,Box Car Racer,1,5bJQXNxXTwvVh5250agH7p,Box Car Racer,2002-01-01,Pop Punk | Post-Hardcore,1YgWQAs1s77NzieIH4ARKn,pop,post-teen pop,0.623,0.853,4,-5.356,1,0.0472,0.141,0.0,0.143,0.783,106.099,196600
29Y1hEc0NSxvFylHFV8W9e,Kiss and Tell,AJ Tracey,71,7oOreIVPzTMN1vKH8UsEbe,Kiss and Tell,2019-10-31,A1 Hip-Hop,37i9dQZF1DX0sDai2F5jCQ,rap,hip hop,0.859,0.734,1,-6.309,1,0.102,0.0652,0.0,0.314,0.571,142.037,192320
1KfIZjptrvN6jUpUzzRYiD,TRAPPERZ A Mafia Da Sicilia (feat. MC Davo & Fuego),Felp 22,63,6yhlebu0jF2fxxdfk1oDon,TRAPPERZ A Mafia Da Sicilia (feat. MC Davo & Fuego),2019-06-21,Trapperz,37i9dQZF1DWUmxBdWX3Pp4,rap,trap,0.774,0.583,5,-7.717,0,0.0847,0.284,0.371,0.153,0.334,89.999,302251
1H7hoE8CQsNGYhjgmA2qIS,Lord (feat. Milc),Stewart Villain,0,2D1Iar1CxiEV244qqHi7gD,No Manners,2013-11-12,Urban/Trap - Contemporary RAP,5CK0fshHcik1vWyeCc0zat,r&b,urban contemporary,0.722,0.77,4,-5.003,1,0.284,0.0527,0.0,0.372,0.407,129.91,180701
2zjGJ0dChMR0KxBZS15aqo,"Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)",Mustard,82,2WrNHOba5u6P9S9xEboaUy,Perfect Ten,2019-06-28,Hip-Hop Favourites,37i9dQZF1DX48TTZL62Yht,rap,hip hop,0.883,0.525,2,-8.054,0,0.0633,0.189,0.0,0.0971,0.312,99.978,174100
2tJKB04v9nN6AtnlBmnp9N,Baller,CMC$,28,0BkmHirbl3Y8b1aXO0XQLL,Baller,2018-05-25,Electro House,6k45gxiQhfVqACfIdqONsC,edm,electro house,0.787,0.981,1,-2.725,1,0.213,0.014,0.00159,0.147,0.388,125.998,159727
2wxO3ZydJTZRi4Bbc02q7i,Smile,Scarface,60,5wmfZWzWjS1UARhcZSirf4,Greatest Hits,2010-01-01,Oldschool Gangsta Rap 👑,0t9TeyXE2mWe70JT3YwSoH,rap,gangster rap,0.7,0.402,5,-9.93,0,0.278,0.0498,1.04e-06,0.16,0.499,77.871,300600
2yR1PWuxh7kmuSPF8wKftn,Space - Klaas Bigroom Remix,Micha Moor,0,1TS5yF8JhoJqPwkBXCzfP5,Space,2007-09-03,Electro/Progressive/Club House,1HtnPDj2V126xB9tJP786P,edm,progressive electro house,0.842,0.639,11,-9.092,0,0.0951,0.000597,0.249,0.208,0.487,127.007,373787
2zgy1SnyfzoyyG7De9zT19,So Get Up - Pelari Remix,Cosmic Gate,13,10QISb3Gdg14M78SWJxuJ2,So Get Up (Remixes),2014-01-06,Fitness Workout Electro | House | Dance | Progressive House,6KnQDwp0syvhfHOR4lWP7x,edm,electro house,0.669,0.69,5,-5.825,0,0.0396,0.00316,0.708,0.422,0.136,128.003,256890
1ocJSebtSfRrRpEJrJIgCK,El Ultimo Romántico,V-One,29,79XBwIe4YWlZG75xuijDCM,El Ultimo Romántico,2019-03-22,Latin Pop Songs,5uOMV7g6vp8WxoqXfkzKaw,latin,latin pop,0.644,0.672,8,-8.075,0,0.0851,0.167,0.0,0.179,0.632,93.908,205287
0BydwB73NiipwQLCCkQuwI,No Me Dejes de Querer,Gloria Estefan,36,24obAzHAF54ZtdSUZtn0np,Alma Caribeña,2000-04-10,This Is Gloria Estefan,37i9dQZF1DXarsfY89zXC6,latin,latin pop,0.703,0.889,10,-5.605,0,0.0974,0.313,0.0,0.534,0.874,83.287,208427
5mVcyopMGY8dSpN1ZyaBUD,Me Matas,R.K.M & Ken-Y,63,7CpmPDrPfeDnR4ykfM7OYE,Masterpiece: Nuestra Obra Maestra,2016-11-04,Fiesta Latina Mix 🎈🎉💃🏻🕺🏻☀️🏖,2kY6lVc5EcVfI5WNKmPQQG,latin,latin pop,0.775,0.744,7,-5.912,1,0.0916,0.0567,0.0,0.392,0.581,92.98,196360
3xrTr8ALJBHOomX6Dt9Nz4,LAX,B0nds,40,5Dk5CQswtY3m67S7hs6IOf,LAX,2019-07-10,Sunny Beats,37i9dQZF1DXbtuVQL4zoey,latin,tropical,0.893,0.467,1,-4.302,0,0.59,0.651,0.0333,0.129,0.918,88.93,107865
3ABG1UQTk0eLYUAeWkmfMi,Shimmy Shimmy Ya,Ol' Dirty Bastard,65,4tI4WJdTN5MzDMRMl2i7VR,Return To The 36 Chambers: The Dirty Version,1995,90's Hip Hop Ultimate Collection,4IG024zoaGMurhTFBkMAv9,rap,southern hip hop,0.814,0.481,0,-5.183,1,0.245,0.097,3.83e-05,0.0495,0.193,96.252,161400
3CYH422oy1cZNoo0GTG1TK,Psycho,Red Velvet,87,3rVtm00UfbuzWOewdm4iYM,‘The ReVe Festival’ Finale,2019-12-23,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.664,0.666,8,-2.203,1,0.0446,0.193,0.0,0.0854,0.405,139.987,210560
4qE36yuwYbHnsPzlwhrO3M,One Call Away - Acoustic,Charlie Puth,32,1KMGNGGzMCjT5p9l87bY3A,One Call Away (Acoustic),2016-03-11,Unplugged Hits 📣,5NTm3injIRkUMROsZr3C2O,latin,latin pop,0.649,0.258,1,-13.442,1,0.0363,0.74,0.0,0.0799,0.372,90.937,189053
7ntUbTIwmwOD6ygCMRZT6e,"Writing on the Wall (feat. Post Malone, Cardi B & Rvssian)",French Montana,76,1jJdkoOAj3Uk6Tbv3S4fsa,MONTANA,2019-12-06,New Hip Hop‏‏​​   ‍,5WNUX6jisX0NRlVDTm6RDd,r&b,urban contemporary,0.774,0.836,9,-2.323,0,0.152,0.288,2.44e-05,0.0824,0.494,112.014,201271
5y1OClzGRMXQYZ2OP6zvos,Tattoos,Caravan Palace,31,3qU4wXm0Qngbtnr5PiLbFX,<I°_°I>,2015-10-16,Electro Swing Top 100,5M7xLCQTYJL0lbKIrUn3a4,edm,electro house,0.83,0.958,0,-4.734,1,0.22,0.199,2.48e-05,0.112,0.654,120.014,207293
2PnNomkEqlg9ADKCVG0Wt0,Every Breath You Take,The Police,38,6otIBgw4ycAzuwC1xzHyRW,Every Breath You Take : The Classics,1995-01-01,80s / Classic Rock,29dTrOurPDrMcrnio2q6hZ,rock,classic rock,0.829,0.434,1,-10.52,1,0.0341,0.447,0.00168,0.0726,0.721,117.399,253733
4iLqG9SeJSnt0cSPICSjxv,Attention,Charlie Puth,23,0t0NkQulrNkxw2oUZZHboA,Attention,2017-04-20,Today's Hits (Clean),7ENISpOJhocpMJVcGb0qcT,r&b,hip pop,0.774,0.626,3,-4.432,0,0.0432,0.0969,3.12e-05,0.0848,0.777,100.041,211475
10BTymGGrWHokwzbHlkDl2,Project T - Martin Garrix Edit,Dimitri Vegas & Like Mike,31,4BgIAuszbrZPrcpa6oXsgm,Project T (Martin Garrix Remix),2013-11-22,Jeff Seid Electro House,2Tisn6NZbeofpc57Oc6MGo,edm,electro house,0.525,0.825,9,-7.131,0,0.0372,0.0193,0.809,0.0962,0.196,127.963,187747
36lkJSDyMEZoWTqtRj8Q8q,You're the Inspiration - 2006 Remaster,Chicago,72,1ICKrl6sDjJD1YdR9VDfPR,Chicago 17 (Expanded & Remastered),1984-05-14,Rock Ballads 80s 90s | Best Rock Love Songs 80's 90's Music Hits,0y8MUle9Lf8VDNjPsskzJB,rock,hard rock,0.583,0.602,11,-6.364,1,0.0274,0.368,0.0,0.22,0.388,74.008,229240
0n7rnVXa1j6x4g9udd4T1S,In A Dream,Ballin Entertainment,0,5L1xcowSxwzFUSJzvyMp48,Ultimate Freestyle Mega Mix,2008-04-20,Latin Hip Hop/Freestyle,2MYEUjX0YAI9dxrBDzoCK7,latin,latin hip hop,0.777,0.66,9,-9.947,0,0.0792,0.128,0.108,0.133,0.868,132.154,209920
42UNOIiUgrUFvwZrVDGxvo,Budokai Tenkaichi,Saramalacara,50,5F16dxrXVuweJDqRQpKlR7,Budokai Tenkaichi,2019-06-30,Trapperz Argentina,37i9dQZF1DWXrVH01e3PIE,rap,trap,0.893,0.327,1,-9.289,1,0.117,0.299,0.00017,0.119,0.878,130.037,142163
1yo16b3u0lptm6Cs7lx4AD,Fight The Power,Public Enemy,56,0aFNb4RDk2hmKKLa0bzXNz,Fear Of A Black Planet,1990-04-10,Minitruckin Playlist,0VVH2Nzj6kBVGK3WIUQMAw,rap,southern hip hop,0.797,0.582,2,-12.97,1,0.255,0.00484,2.04e-06,0.517,0.415,105.974,282640
